MFG_DATE,PLANT_ID,PRODUCT_ID,ITEMS_PRODUCED,ITEMS_SAMPLED,ITEMS_DEFECTIVE
2/28/17,US1,USB02,80000,730,7
3/1/17,US1,USB02,79850,750,8
3/2/17,US1,USB02,80060,810,8
3/3/17,US1,USB02,80070,790,8
3/4/17,US1,USB02,79930,820,8
3/5/17,US1,USB02,79980,720,7
3/6/17,US1,USB02,80010,970,10
3/7/17,US1,USB02,80090,730,7
3/8/17,US1,USB02,80000,880,9
3/9/17,US1,USB02,80100,750,8
3/10/17,US1,USB02,79940,640,6
3/11/17,US1,USB02,79980,790,8
3/12/17,US1,USB02,79950,530,5
3/13/17,US1,USB02,80030,710,7
3/14/17,US1,USB02,80110,940,9
3/15/17,US1,USB02,80030,840,8
3/16/17,US1,USB02,80040,580,6
3/17/17,US1,USB02,80020,810,8
3/18/17,US1,USB02,80040,760,8
3/19/17,US1,USB02,80030,900,9
3/20/17,US1,USB02,80120,940,9
3/21/17,US1,USB02,80060,820,8
3/22/17,US1,USB02,79940,710,7
3/23/17,US1,USB02,80060,880,9
3/24/17,US1,USB02,80040,730,7
3/25/17,US1,USB02,80040,630,6
3/26/17,US1,USB02,79900,750,8
3/27/17,US1,USB02,79950,960,10
3/28/17,US1,USB02,79950,980,10
3/29/17,US1,USB02,80010,820,8
3/30/17,US1,USB02,79910,750,8
3/31/17,US1,USB02,80000,950,10
4/1/17,US1,USB02,80070,1030,10
4/2/17,US1,USB02,79870,940,9
4/3/17,US1,USB02,79980,780,8
4/4/17,US1,USB02,79870,890,9
4/5/17,US1,USB02,80040,830,8
4/6/17,US1,USB02,79940,860,9
4/7/17,US1,USB02,80000,950,10
4/8/17,US1,USB02,79950,890,9
4/9/17,US1,USB02,80010,790,8
4/10/17,US1,USB02,80110,800,8
4/11/17,US1,USB02,79920,700,7
4/12/17,US1,USB02,79960,910,9
4/13/17,US1,USB02,79980,720,7
4/14/17,US1,USB02,79980,780,8
4/15/17,US1,USB02,79920,860,9
4/16/17,US1,USB02,79910,750,8
4/17/17,US1,USB02,80100,850,9
4/18/17,US1,USB02,79970,950,10
4/19/17,US1,USB02,80170,570,6
4/20/17,US1,USB02,80060,640,6
4/21/17,US1,USB02,79910,850,9
4/22/17,US1,USB02,80010,540,5
4/23/17,US1,USB02,80040,970,10
4/24/17,US1,USB02,80130,840,8
4/25/17,US1,USB02,79870,830,8
4/26/17,US1,USB02,80030,940,9
4/27/17,US1,USB02,79960,630,6
4/28/17,US1,USB02,79940,920,9
4/29/17,US1,USB02,79930,720,7
4/30/17,US1,USB02,80040,860,9
5/1/17,US1,USB02,80140,680,7
5/2/17,US1,USB02,80010,800,8
5/3/17,US1,USB02,80150,950,10
5/4/17,US1,USB02,80030,690,7
5/5/17,US1,USB02,80010,900,9
5/6/17,US1,USB02,80120,700,7
5/7/17,US1,USB02,79970,790,8
5/8/17,US1,USB02,80070,760,8
5/9/17,US1,USB02,80170,860,9
5/10/17,US1,USB02,79920,560,6
5/11/17,US1,USB02,80100,1000,10
5/12/17,US1,USB02,80010,850,9
5/13/17,US1,USB02,80080,830,8
5/14/17,US1,USB02,79980,830,8
5/15/17,US1,USB02,80060,850,9
5/16/17,US1,USB02,80050,780,8
5/17/17,US1,USB02,79980,770,8
5/18/17,US1,USB02,80150,800,8
5/19/17,US1,USB02,80180,880,9
5/20/17,US1,USB02,80010,820,8
5/21/17,US1,USB02,80110,950,10
5/22/17,US1,USB02,80020,560,6
5/23/17,US1,USB02,80020,810,8
5/24/17,US1,USB02,79990,940,9
5/25/17,US1,USB02,79910,790,8
5/26/17,US1,USB02,80100,580,6
5/27/17,US1,USB02,80160,850,9
5/28/17,US1,USB02,80060,730,7
5/29/17,US1,USB02,80000,770,8
5/30/17,US1,USB02,80050,700,7
5/31/17,US1,USB02,80180,850,9
6/1/17,US1,USB02,79980,740,7
6/2/17,US1,USB02,79960,880,9
6/3/17,US1,USB02,79990,690,7
6/4/17,US1,USB02,79940,800,8
6/5/17,US1,USB02,80000,730,7
6/6/17,US1,USB02,80140,740,7
6/7/17,US1,USB02,80070,820,8
6/8/17,US1,USB02,79930,790,8
6/9/17,US1,USB02,80100,670,7
6/10/17,US1,USB02,79930,600,6
6/11/17,US1,USB02,79900,780,8
6/12/17,US1,USB02,80240,770,8
6/13/17,US1,USB02,79980,960,10
6/14/17,US1,USB02,80090,790,8
6/15/17,US1,USB02,80120,710,7
6/16/17,US1,USB02,79970,770,8
6/17/17,US1,USB02,79980,1000,10
6/18/17,US1,USB02,79900,890,9
6/19/17,US1,USB02,79920,800,8
6/20/17,US1,USB02,80170,700,7
6/21/17,US1,USB02,80070,950,10
6/22/17,US1,USB02,79950,730,7
6/23/17,US1,USB02,80150,770,8
6/24/17,US1,USB02,79970,640,6
6/25/17,US1,USB02,80080,620,6
6/26/17,US1,USB02,79940,890,9
6/27/17,US1,USB02,79970,850,9
6/28/17,US1,USB02,80000,760,8
6/29/17,US1,USB02,79860,810,8
6/30/17,US1,USB02,80080,800,8
7/1/17,US1,USB02,79980,720,7
7/2/17,US1,USB02,79870,690,7
7/3/17,US1,USB02,80070,650,7
7/4/17,US1,USB02,79970,820,8
7/5/17,US1,USB02,80090,870,9
7/6/17,US1,USB02,80020,780,8
7/7/17,US1,USB02,80180,710,7
7/8/17,US1,USB02,80020,810,8
7/9/17,US1,USB02,79990,840,8
7/10/17,US1,USB02,80120,730,7
7/11/17,US1,USB02,80000,670,7
7/12/17,US1,USB02,80000,910,9
7/13/17,US1,USB02,79990,790,8
7/14/17,US1,USB02,79970,720,7
7/15/17,US1,USB02,79980,680,7
7/16/17,US1,USB02,80000,810,8
7/17/17,US1,USB02,80010,500,5
7/18/17,US1,USB02,79910,810,8
7/19/17,US1,USB02,80030,770,8
7/20/17,US1,USB02,80000,690,7
7/21/17,US1,USB02,80080,780,8
7/22/17,US1,USB02,80060,830,8
7/23/17,US1,USB02,79890,890,9
7/24/17,US1,USB02,80020,910,9
7/25/17,US1,USB02,79980,770,8
7/26/17,US1,USB02,79990,900,9
7/27/17,US1,USB02,79900,700,7
7/28/17,US1,USB02,80010,910,9
7/29/17,US1,USB02,79990,840,8
7/30/17,US1,USB02,80020,700,7
7/31/17,US1,USB02,80080,750,8
8/1/17,US1,USB02,80080,870,9
8/2/17,US1,USB02,80030,690,7
8/3/17,US1,USB02,80070,670,7
8/4/17,US1,USB02,80010,670,7
8/5/17,US1,USB02,80080,930,9
8/6/17,US1,USB02,80140,830,8
8/7/17,US1,USB02,80010,980,10
8/8/17,US1,USB02,80010,730,7
8/9/17,US1,USB02,80030,680,7
8/10/17,US1,USB02,80030,780,8
8/11/17,US1,USB02,79980,700,7
8/12/17,US1,USB02,79990,840,8
8/13/17,US1,USB02,79850,860,9
8/14/17,US1,USB02,79990,790,8
8/15/17,US1,USB02,79890,780,8
8/16/17,US1,USB02,80010,700,7
8/17/17,US1,USB02,80190,610,6
8/18/17,US1,USB02,79980,640,6
8/19/17,US1,USB02,79980,750,8
8/20/17,US1,USB02,79970,970,10
8/21/17,US1,USB02,80020,900,9
8/22/17,US1,USB02,79960,980,10
8/23/17,US1,USB02,80050,730,7
8/24/17,US1,USB02,80040,700,7
8/25/17,US1,USB02,80040,800,8
8/26/17,US1,USB02,80100,730,7
8/27/17,US1,USB02,80060,740,7
8/28/17,US1,USB02,79960,710,7
8/29/17,US1,USB02,79870,510,5
8/30/17,US1,USB02,79910,930,9
8/31/17,US1,USB02,80000,880,9
9/1/17,US1,USB02,80170,720,7
9/2/17,US1,USB02,79890,710,7
9/3/17,US1,USB02,79990,800,8
9/4/17,US1,USB02,79910,760,8
9/5/17,US1,USB02,79920,730,7
9/6/17,US1,USB02,79960,910,9
9/7/17,US1,USB02,80050,790,8
9/8/17,US1,USB02,80070,790,8
9/9/17,US1,USB02,79990,660,7
9/10/17,US1,USB02,79960,810,8
9/11/17,US1,USB02,80050,1040,10
9/12/17,US1,USB02,80040,800,8
9/13/17,US1,USB02,80070,780,8
9/14/17,US1,USB02,79970,840,8
9/15/17,US1,USB02,80030,800,8
9/16/17,US1,USB02,80130,740,7
9/17/17,US1,USB02,79970,770,8
9/18/17,US1,USB02,80040,820,8
9/19/17,US1,USB02,79840,770,8
9/20/17,US1,USB02,79980,610,6
9/21/17,US1,USB02,80080,780,8
9/22/17,US1,USB02,80150,830,8
9/23/17,US1,USB02,80000,780,8
9/24/17,US1,USB02,79940,890,9
9/25/17,US1,USB02,80010,830,8
9/26/17,US1,USB02,79940,820,8
9/27/17,US1,USB02,80070,840,8
9/28/17,US1,USB02,79960,710,7
9/29/17,US1,USB02,79890,760,8
9/30/17,US1,USB02,79990,840,8
10/1/17,US1,USB02,79950,800,8
10/2/17,US1,USB02,80170,700,7
10/3/17,US1,USB02,79990,800,8
10/4/17,US1,USB02,79940,870,9
10/5/17,US1,USB02,79920,960,10
10/6/17,US1,USB02,79910,900,9
10/7/17,US1,USB02,80180,810,8
10/8/17,US1,USB02,79920,970,10
10/9/17,US1,USB02,80020,940,9
10/10/17,US1,USB02,80040,720,7
10/11/17,US1,USB02,80080,720,7
10/12/17,US1,USB02,80070,830,8
10/13/17,US1,USB02,79860,780,8
10/14/17,US1,USB02,79920,770,8
10/15/17,US1,USB02,80010,930,9
10/16/17,US1,USB02,80100,800,8
10/17/17,US1,USB02,79880,980,10
10/18/17,US1,USB02,80020,810,8
10/19/17,US1,USB02,79930,840,8
10/20/17,US1,USB02,80000,920,9
10/21/17,US1,USB02,79940,740,7
10/22/17,US1,USB02,80000,840,8
10/23/17,US1,USB02,80040,800,8
10/24/17,US1,USB02,80000,890,9
10/25/17,US1,USB02,80030,820,8
10/26/17,US1,USB02,79910,890,9
10/27/17,US1,USB02,79890,730,7
10/28/17,US1,USB02,80060,1060,11
10/29/17,US1,USB02,79880,670,7
10/30/17,US1,USB02,80050,860,9
10/31/17,US1,USB02,79880,870,9
11/1/17,US1,USB02,80040,870,9
11/2/17,US1,USB02,80000,920,9
11/3/17,US1,USB02,79920,730,7
11/4/17,US1,USB02,79960,930,9
11/5/17,US1,USB02,79980,890,9
11/6/17,US1,USB02,79990,960,10
11/7/17,US1,USB02,79990,880,9
11/8/17,US1,USB02,79940,740,7
11/9/17,US1,USB02,80180,830,8
11/10/17,US1,USB02,80010,780,8
11/11/17,US1,USB02,80110,840,8
11/12/17,US1,USB02,80050,770,8
11/13/17,US1,USB02,79840,930,9
11/14/17,US1,USB02,80040,820,8
11/15/17,US1,USB02,79950,720,7
11/16/17,US1,USB02,79980,750,8
11/17/17,US1,USB02,80050,760,8
11/18/17,US1,USB02,80040,850,9
11/19/17,US1,USB02,79980,690,7
11/20/17,US1,USB02,80080,750,8
11/21/17,US1,USB02,79880,880,9
11/22/17,US1,USB02,79970,760,8
11/23/17,US1,USB02,80070,760,8
11/24/17,US1,USB02,79920,900,9
11/25/17,US1,USB02,80020,610,6
11/26/17,US1,USB02,80000,810,8
11/27/17,US1,USB02,80050,750,8
11/28/17,US1,USB02,80130,780,8
11/29/17,US1,USB02,80070,830,8
11/30/17,US1,USB02,80010,770,8
12/1/17,US1,USB02,80070,740,7
12/2/17,US1,USB02,79920,890,9
12/3/17,US1,USB02,80060,890,9
12/4/17,US1,USB02,79950,680,7
12/5/17,US1,USB02,80010,810,8
12/6/17,US1,USB02,79870,770,8
12/7/17,US1,USB02,79950,610,6
12/8/17,US1,USB02,79930,770,8
12/9/17,US1,USB02,80030,810,8
12/10/17,US1,USB02,80010,860,9
12/11/17,US1,USB02,80040,680,7
12/12/17,US1,USB02,79960,750,8
12/13/17,US1,USB02,79980,940,9
12/14/17,US1,USB02,80120,720,7
12/15/17,US1,USB02,79980,830,8
12/16/17,US1,USB02,79950,630,6
12/17/17,US1,USB02,79970,760,8
12/18/17,US1,USB02,80070,940,9
12/19/17,US1,USB02,79970,790,8
12/20/17,US1,USB02,79810,690,7
12/21/17,US1,USB02,79950,900,9
12/22/17,US1,USB02,79960,870,9
12/23/17,US1,USB02,79870,810,8
12/24/17,US1,USB02,80140,1050,11
12/25/17,US1,USB02,79900,890,9
12/26/17,US1,USB02,79950,750,8
12/27/17,US1,USB02,79980,830,8
12/28/17,US1,USB02,79960,820,8
12/29/17,US1,USB02,79920,870,9
12/30/17,US1,USB02,79940,840,8
12/31/17,US1,USB02,79990,770,8
