purchase_date|order_status|product_name|quantity|currency|price|promotion_id|discount|city|state|postcode|country|product_code|size
2017-09-25T20:27:42+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||OLATHE|KS|66062-5786|US|7|16oz
2017-09-25T20:23:10+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LAKEWOOD|OH|44107-1871|US|7|16oz
2017-09-25T20:10:28+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CONCORD|CA|94520-4639|US|7|16oz
2017-09-25T20:07:20+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||AUSTIN|TX|78726-1740|US|7|16oz
2017-09-25T20:04:54+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LEBANON|PA|17046-2613|US|7|16oz
2017-09-25T20:00:50+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||BROOKLYN|NY|11201-5510|US|7|16oz
2017-09-25T19:57:33+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAINT LOUIS|MO|63126-3650|US|7|16oz
2017-09-25T19:56:52+00:00|Pending|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount||VENICE|CA|90291-4308|US|7|16oz
2017-09-25T19:46:13+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||BOUNTIFUL|UT|84010-5331|US|7|16oz
2017-09-25T19:41:24+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN FRANCISCO|CA|94117-3506|US|7|16oz
2017-09-25T19:23:24+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||Federal way|wa|98003|US|5|24oz
2017-09-25T19:11:24+00:00|Pending|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount||SEVIERVILLE|TN|37862-5411|US|7|16oz
2017-09-25T19:01:26+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SHILOH|IL|62221-3008|US|7|16oz
2017-09-25T19:00:49+00:00|Pending|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount||SHILOH|IL|62221-3008|US|7|16oz
2017-09-25T18:58:21+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||KANSAS CITY|MO|64111-1728|US|7|16oz
2017-09-25T18:57:59+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||MILILANI|HI|96789-2329|US|7|16oz
2017-09-25T18:49:57+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||BRIGHTON|MA|02135-5535|US|7|16oz
2017-09-25T18:35:35+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||WAYNE|PA|19087-2541|US|7|16oz
2017-09-25T18:34:41+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|Money Off 2017/01/26 19-42-39-127|10.0|MINNEAPOLIS|MN|55408|US|7|8lb
2017-09-25T18:10:12+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||MADISONVILLE|LA|70447-3246|US|7|16oz
2017-09-25T18:01:54+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||JACKSONVILLE|FL|32221-6109|US|7|16oz
2017-09-25T17:50:11+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||COLUMBIA|MD|21044-4403|US|7|16oz
2017-09-25T17:49:09+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Boyne City|MI|49712|US|7|16oz
2017-09-25T17:48:51+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||PHELAN|CA|92371-8399|US|7|16oz
2017-09-25T17:43:46+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Longwood|FL|32779|US|7|16oz
2017-09-25T17:41:39+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||New York|NY|10018|US|7|16oz
2017-09-25T17:34:27+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|||willow grove|pa|19090|US|7|8lb
2017-09-25T17:27:33+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LONG BEACH|CA|90802-1738|US|7|16oz
2017-09-25T16:43:18+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Wheeling|WV|26003|US|7|16oz
2017-09-25T16:42:55+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||DENVER|CO|80246-1543|US|7|16oz
2017-09-25T16:35:59+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||PHOENIX|AZ|85015-4723|US|7|16oz
2017-09-25T16:28:02+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||FLORHAM PARK|NJ|07932-1823|US|7|16oz
2017-09-25T16:21:55+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHICAGO|IL|60647-6540|US|7|16oz
2017-09-25T15:52:13+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||IRVINE|CA|92612-7612|US|7|16oz
2017-09-25T15:30:32+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||FORT WALTON BEACH|FL|32547-1733|US|7|16oz
2017-09-25T15:13:10+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||MINNEAPOLIS|MN|55408-3941|US|7|16oz
2017-09-25T15:08:20+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||LIBERTYVILLE|IL|60048-5100|US|5|24oz
2017-09-25T14:07:55+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|NEW YORK|NY|10001-1507|US|7|16oz
2017-09-25T13:46:18+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|CHARLOTTESVILLE|VA|22902-5788|US|7|16oz
2017-09-25T13:45:53+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SMITHSBURG|MD|21783-1868|US|7|16oz
2017-09-25T13:44:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|||CASTLE ROCK|CO|80104-2904|US|7|16oz
2017-09-25T13:36:35+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NORTH ANDOVER|MA|01845-1206|US|7|16oz
2017-09-25T13:29:31+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Bronxville|NY|10708|US|7|16oz
2017-09-25T12:37:19+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||BANGOR|ME|04401-3174|US|7|16oz
2017-09-25T12:09:30+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||QUINCY|MA|02170-4010|US|7|16oz
2017-09-25T11:56:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||FREDERICK|MD|21703-2785|US|7|16oz
2017-09-25T11:50:07+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHADWICKS|NEW YORK|13319-3304|US|7|16oz
2017-09-25T11:47:21+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||GRAND FORKS|ND|58201-3713|US|7|16oz
2017-09-25T11:44:41+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||QUINCY|MA|02170-4010|US|7|16oz
2017-09-25T11:31:40+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|FORT WORTH|TX|76123-4004|US|7|16oz
2017-09-25T11:20:06+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ELKHORN|NE|68022-7940|US|7|16oz
2017-09-25T10:59:53+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|FBA Subscribe & Save Discount|2.2|SAN FRANCISCO|CALIFORNIA|94109-6047|US|7|16oz
2017-09-25T10:35:40+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||APPLETON|WI|54915-8704|US|7|16oz
2017-09-25T10:20:26+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||FORT WORTH|TX|76179-4586|US|7|16oz
2017-09-25T10:12:44+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|LAMBERTVILLE|MI|48144-9497|US|7|16oz
2017-09-25T10:05:32+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|BRISTOL|VA|24201-2220|US|7|16oz
2017-09-25T09:33:57+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||KANSAS CITY|MO|64155-1259|US|7|16oz
2017-09-25T09:19:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|3|USD|32.97|FBA Subscribe & Save Discount|3.3|Alexandria|VA|22312|US|7|16oz
2017-09-25T09:13:12+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|4|USD|43.96|||Aberdeen Proving Ground|MD|21005|US|7|16oz
2017-09-25T09:10:26+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||Yardley|PA|19067-3116|US|7|16oz
2017-09-25T09:04:31+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||BOCA RATON|FL|33433-5738|US|7|16oz
2017-09-25T08:49:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|Yukon|OK|73099|US|7|16oz
2017-09-25T08:42:03+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|TREMPEALEAU|WI|54661-9006|US|7|16oz
2017-09-25T08:27:53+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN JOSE|CA|95123-3941|US|7|16oz
2017-09-25T07:53:41+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|Dayton|OH|45458|US|7|16oz
2017-09-25T07:14:36+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAUGUS|CA|91350-2201|US|7|16oz
2017-09-25T07:04:54+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LAKE FOREST|CA|92630-3741|US|7|16oz
2017-09-25T06:46:03+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|BOYLSTON|MA|01505-1444|US|7|16oz
2017-09-25T06:37:20+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ST AUGUSTINE|FL|32084-4321|US|7|16oz
2017-09-25T06:29:54+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|CARRINGTON|ND|58421-1862|US|7|16oz
2017-09-25T06:29:17+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SACRAMENTO|CA|95816-4911|US|7|16oz
2017-09-25T06:26:23+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHARLOTTE|NC|28226-4571|US|7|16oz
2017-09-25T06:10:35+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|4|USD|43.96|FBA Subscribe & Save Discount|4.4|CHANTILLY|VA|20152-5338|US|7|16oz
2017-09-25T06:06:52+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||ALPHARETTA|GEORGIA|30005-7806|US|7|16oz
2017-09-25T05:38:54+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|HIGHLAND|CA|92346-2401|US|7|16oz
2017-09-25T05:32:25+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|SANTA CLARITA|CALIFORNIA|91350-8536|US|7|16oz
2017-09-25T05:26:30+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|Chicago|IL|60637-2036|US|7|16oz
2017-09-25T05:20:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||PASADENA|CA|91106-1134|US|7|16oz
2017-09-25T05:16:03+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||BOISE|ID|83703-3803|US|7|16oz
2017-09-25T05:12:37+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||Bayside|NY|11360|US|7|16oz
2017-09-25T05:06:14+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|PALO ALTO|CA|94306-3949|US|7|16oz
2017-09-25T04:57:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LOS ANGELES|CALIFORNIA|90035-2408|US|7|16oz
2017-09-25T04:45:06+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||MADISONVILLE|LA|70447-3246|US|7|16oz
2017-09-25T04:38:33+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|US Core Free Shipping||TULSA|OK|74112-2743|US|7|16oz
2017-09-25T04:38:10+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SEATTLE|WA|98116-4252|US|7|16oz
2017-09-25T04:36:16+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||San Francisco|CA|94131|US|7|16oz
2017-09-25T04:36:01+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||OSWEGO|IL|60543-9363|US|7|16oz
2017-09-25T04:27:01+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||Eugene|OR|97405-4934|US|7|16oz
2017-09-25T04:19:58+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||HASTINGS|NE|68901-3532|US|7|16oz
2017-09-25T04:10:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SHORELINE|WA|98155-5914|US|7|16oz
2017-09-25T04:07:35+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|0.55|COLLEGE STATION|TX|77840-7045|US|7|16oz
2017-09-25T03:57:41+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||San Jose|CA|95133|US|7|16oz
2017-09-25T03:52:51+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SALEM|OR|97304-2179|US|7|16oz
2017-09-25T03:47:00+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN DIEGO|CA|92130-4140|US|7|16oz
2017-09-25T03:33:56+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||BROOKLYN|NY|11217-1142|US|7|16oz
2017-09-25T03:21:25+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|||HASKELL|OK|74436|US|7|16oz
2017-09-25T03:12:03+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||hialeah|Florida|33010|US|7|16oz
2017-09-25T03:06:22+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||AUSTIN|TX|78758-5022|US|7|16oz
2017-09-25T02:53:49+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||TACOMA|WA|98405-2130|US|7|16oz
2017-09-25T02:46:26+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Granite Bay|CA|95746|US|7|16oz
2017-09-25T02:34:31+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||WALNUT CREEK|CALIFORNIA|94598-1130|US|7|16oz
2017-09-25T02:30:07+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ATLANTA|GA|30316-6808|US|7|16oz
2017-09-25T02:23:37+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||California|Pa.|15419|US|7|16oz
2017-09-25T02:12:19+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||SAN LEANDRO|CA|94579|US|7|16oz
2017-09-25T01:44:00+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||WHITE PLAINS|NY|10603-2416|US|7|16oz
2017-09-25T01:39:10+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|||GRAND RAPIDS|MICHIGAN|49507-3833|US|7|16oz
2017-09-25T01:36:06+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||LOMA|CO|81524-7701|US|5|24oz
2017-09-25T01:35:24+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||WILLISTON|NORTH DAKOTA|58801-8679|US|7|16oz
2017-09-25T01:29:17+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NEW YORK|NY|10021|US|7|16oz
2017-09-25T01:27:30+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CROTON ON HUDSON|NY|10520-3218|US|7|16oz
2017-09-25T01:22:13+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||panama city beach|florida|32408|US|7|16oz
2017-09-25T01:19:24+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||JAMAICA|NY|11432-4647|US|7|16oz
2017-09-25T01:18:32+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||QUINCY|MA|02169-4688|US|7|16oz
2017-09-25T01:15:24+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|||PHOENIX|AZ|85020-4450|US|7|8lb
2017-09-25T01:11:34+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||YORKTOWN HEIGHTS|NY|10598-6540|US|7|16oz
2017-09-25T01:08:47+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||ATLANTA|GA|30318-2141|US|5|24oz
2017-09-25T00:59:48+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||PAULSBORO|NJ|08066-1151|US|7|16oz
2017-09-25T00:39:50+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|||HUNTINGTON BEACH|CA|92647-4446|US|7|8lb
2017-09-25T00:26:53+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|||Calera|AL|35040|US|7|8lb
2017-09-25T00:17:11+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|US Core Free Shipping||Philadelphia|PA|19104|US|7|16oz
2017-09-25T00:06:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHATTANOOGA|TN|37415-6423|US|7|16oz
2017-09-25T00:05:12+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHICAGO|IL|60615-5968|US|7|16oz
2017-09-24T23:56:19+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CINCINNATI|OH|45227-3930|US|7|16oz
2017-09-24T23:53:37+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NORTH ATTLEBORO|MA|02760-1917|US|7|16oz
2017-09-24T23:52:15+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||LIVINGSTON|CA|95334-9571|US|7|16oz
2017-09-24T23:46:56+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CAMBRIDGE|MA|02139-3116|US|7|16oz
2017-09-24T23:30:31+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SUNNYSIDE|NY|11104-2010|US|7|16oz
2017-09-24T23:28:58+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CULVER CITY|CA|90230-6531|US|7|16oz
2017-09-24T23:28:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHICAGO|IL|60631-1813|US|7|16oz
2017-09-24T23:27:02+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||DALLAS|TX|75228-5856|US|7|16oz
2017-09-24T23:26:33+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||THE COLONY|TX|75056-4129|US|7|16oz
2017-09-24T23:14:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|FBA Subscribe & Save Discount|1.1|VIRGINIA BEACH|VA|23462-7129|US|7|16oz
2017-09-24T22:34:16+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CHATTANOOGA|TN|37415-7109|US|7|16oz
2017-09-24T22:28:36+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|2|USD|21.98|||MENTOR|OH|44060-1543|US|7|16oz
2017-09-24T22:24:14+00:00|Cancelled|Nonscents Odor Control Cat Litter Deodorizer|0|USD|0.0|||CORPUS CHRISTI|TX|78411-2752|US|7|16oz
2017-09-24T22:22:47+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|49.99|||BERKELEY|CA|94704-2816|US|7|8lb
2017-09-24T22:16:04+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||GLENVIEW|IL|60025-2321|US|5|24oz
2017-09-24T22:11:34+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN FRANCISCO|CA|94109-3652|US|7|16oz
2017-09-24T22:11:27+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN FRANCISCO|CA|94103-1443|US|7|16oz
2017-09-24T22:10:25+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NEW YORK|NY|10034-2342|US|7|16oz
2017-09-24T21:29:23+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||MARNE|MI|49435-0071|US|7|16oz
2017-09-24T21:28:14+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||The Woodlands|TX|77381|US|7|16oz
2017-09-24T21:27:11+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ELK RIVER|MN|55330-1702|US|7|16oz
2017-09-24T21:17:23+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||GARBERVILLE|CA|95542-9429|US|7|16oz
2017-09-24T21:06:19+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ARLINGTON|TX|76006-6143|US|7|16oz
2017-09-24T20:59:10+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||North Richland Hills|TX|76180|US|7|16oz
2017-09-24T20:57:59+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ROSENBERG|TX|77469-2277|US|7|16oz
2017-09-24T20:57:48+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NEWTON|MA|02458-1940|US|7|16oz
2017-09-24T20:57:19+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SANTA CRUZ|CA|95060-4233|US|7|16oz
2017-09-24T20:55:54+00:00|Shipped|NonScents Pet Odor Remover Spray|2|USD|26.98|||LAS VEGAS|NEVADA|89147-8284|US|5|24oz
2017-09-24T20:53:42+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ROCKVILLE|MD|20852-4231|US|7|16oz
2017-09-24T20:49:07+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Toledo|OH|43614|US|7|16oz
2017-09-24T20:48:17+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NEW YORK|NY|10282-1251|US|7|16oz
2017-09-24T20:33:47+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CALABASAS|CA|91302-2396|US|7|16oz
2017-09-24T20:15:28+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|35.99|||SILVER SPRING|MD|20906-2650|US|7|16oz
2017-09-24T20:07:33+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NASHPORT|OH|43830-8936|US|7|16oz
2017-09-24T19:59:51+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||CLIVE|IA|50325-5630|US|7|16oz
2017-09-24T19:54:37+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||SAN JOSE|CA|95123-3927|US|7|16oz
2017-09-24T19:47:11+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Bedford|IN|47421|US|7|16oz
2017-09-24T19:47:09+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||KING OF PRUSSIA|PA|19406-2989|US|7|16oz
2017-09-24T19:46:08+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||New York|NY|10069|US|7|16oz
2017-09-24T19:43:34+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|FBA Subscribe & Save Discount|1.1|RICHMOND|VA|23221-1744|US|7|16oz
2017-09-24T19:40:29+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||GREENEVILLE|TN|37743-6057|US|7|16oz
2017-09-24T19:38:39+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||DOYLESTOWN|PA|18902-9341|US|5|24oz
2017-09-24T19:28:05+00:00|Shipped|NonScents Pet Odor Remover Spray|1|USD|13.49|||Northbrook|Il|60062|US|5|24oz
2017-09-24T19:25:17+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||ST PETERSBURG|FL|33701-2571|US|7|16oz
2017-09-24T19:17:06+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||Broadway|NC|27505|US|7|16oz
2017-09-24T18:58:45+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||NORTH LAS VEGAS|NV|89032-6145|US|7|16oz
2017-09-24T18:48:13+00:00|Shipped|Nonscents Odor Control Cat Litter Deodorizer|1|USD|10.99|||GARDENDALE|TX|79758-4047|US|7|16oz
2017-09-24T18:42:27+00:00|Shipped|NonScents Pet Odor Remover Spray|3|USD|40.47|||DUBLIN|CA|94568-4636|US|5|24oz
